DateKey,Date,Year,CurrYearOffset,YearCompleted,Quarter Number,Quarter,Month Number of Year,Month Name,Week Number,Week & Year,WeeknYear,CurrWeekOffset,WeekCompleted,Day of Week Number,Day of Week Name,Day of Week Initial,Day Type,Fiscal Year,Fiscal Quarter
20221228,2022-12-28 00:00:00.000,2022,-1,True,4,"Q4",12,"December",52,"W52 2022",202252,-19,True,2,"Wednesday","W​​","Weekday","FY2023","FQ2 2023"
20221229,2022-12-29 00:00:00.000,2022,-1,True,4,"Q4",12,"December",52,"W52 2022",202252,-19,True,3,"Thursday","T​​​","Weekday","FY2023","FQ2 2023"
20221230,2022-12-30 00:00:00.000,2022,-1,True,4,"Q4",12,"December",52,"W52 2022",202252,-19,True,4,"Friday","F​​​​","Weekday","FY2023","FQ2 2023"
20220701,2022-07-01 00:00:00.000,2022,-1,True,3,"Q3",7,"July",26,"W26 2022",202226,-45,True,4,"Friday","F​​​​","Weekday","FY2023","FQ1 2023"
20220704,2022-07-04 00:00:00.000,2022,-1,True,3,"Q3",7,"July",27,"W27 2022",202227,-44,True,0,"Monday","M","Weekday","FY2023","FQ1 2023"
20220705,2022-07-05 00:00:00.000,2022,-1,True,3,"Q3",7,"July",27,"W27 2022",202227,-44,True,1,"Tuesday","T​","Weekday","FY2023","FQ1 2023"
20220706,2022-07-06 00:00:00.000,2022,-1,True,3,"Q3",7,"July",27,"W27 2022",202227,-44,True,2,"Wednesday","W​​","Weekday","FY2023","FQ1 2023"
20220707,2022-07-07 00:00:00.000,2022,-1,True,3,"Q3",7,"July",27,"W27 2022",202227,-44,True,3,"Thursday","T​​​","Weekday","FY2023","FQ1 2023"
20220708,2022-07-08 00:00:00.000,2022,-1,True,3,"Q3",7,"July",27,"W27 2022",202227,-44,True,4,"Friday","F​​​​","Weekday","FY2023","FQ1 2023"
20220711,2022-07-11 00:00:00.000,2022,-1,True,3,"Q3",7,"July",28,"W28 2022",202228,-43,True,0,"Monday","M","Weekday","FY2023","FQ1 2023"
20220712,2022-07-12 00:00:00.000,2022,-1,True,3,"Q3",7,"July",28,"W28 2022",202228,-43,True,1,"Tuesday","T​","Weekday","FY2023","FQ1 2023"
20220713,2022-07-13 00:00:00.000,2022,-1,True,3,"Q3",7,"July",28,"W28 2022",202228,-43,True,2,"Wednesday","W​​","Weekday","FY2023","FQ1 2023"
20220714,2022-07-14 00:00:00.000,2022,-1,True,3,"Q3",7,"July",28,"W28 2022",202228,-43,True,3,"Thursday","T​​​","Weekday","FY2023","FQ1 2023"
20220715,2022-07-15 00:00:00.000,2022,-1,True,3,"Q3",7,"July",28,"W28 2022",202228,-43,True,4,"Friday","F​​​​","Weekday","FY2023","FQ1 2023"
20220718,2022-07-18 00:00:00.000,2022,-1,True,3,"Q3",7,"July",29,"W29 2022",202229,-42,True,0,"Monday","M","Weekday","FY2023","FQ1 2023"
20220719,2022-07-19 00:00:00.000,2022,-1,True,3,"Q3",7,"July",29,"W29 2022",202229,-42,True,1,"Tuesday","T​","Weekday","FY2023","FQ1 2023"
20220720,2022-07-20 00:00:00.000,2022,-1,True,3,"Q3",7,"July",29,"W29 2022",202229,-42,True,2,"Wednesday","W​​","Weekday","FY2023","FQ1 2023"
20220721,2022-07-21 00:00:00.000,2022,-1,True,3,"Q3",7,"July",29,"W29 2022",202229,-42,True,3,"Thursday","T​​​","Weekday","FY2023","FQ1 2023"
20220722,2022-07-22 00:00:00.000,2022,-1,True,3,"Q3",7,"July",29,"W29 2022",202229,-42,True,4,"Friday","F​​​​","Weekday","FY2023","FQ1 2023"
20220725,2022-07-25 00:00:00.000,2022,-1,True,3,"Q3",7,"July",30,"W30 2022",202230,-41,True,0,"Monday","M","Weekday","FY2023","FQ1 2023"
20220726,2022-07-26 00:00:00.000,2022,-1,True,3,"Q3",7,"July",30,"W30 2022",202230,-41,True,1,"Tuesday","T​","Weekday","FY2023","FQ1 2023"
20220727,2022-07-27 00:00:00.000,2022,-1,True,3,"Q3",7,"July",30,"W30 2022",202230,-41,True,2,"Wednesday","W​​","Weekday","FY2023","FQ1 2023"
20220728,2022-07-28 00:00:00.000,2022,-1,True,3,"Q3",7,"July",30,"W30 2022",202230,-41,True,3,"Thursday","T​​​","Weekday","FY2023","FQ1 2023"
20220729,2022-07-29 00:00:00.000,2022,-1,True,3,"Q3",7,"July",30,"W30 2022",202230,-41,True,4,"Friday","F​​​​","Weekday","FY2023","FQ1 2023"
20220801,2022-08-01 00:00:00.000,2022,-1,True,3,"Q3",8,"August",31,"W31 2022",202231,-40,True,0,"Monday","M","Weekday","FY2023","FQ1 2023"
20220802,2022-08-02 00:00:00.000,2022,-1,True,3,"Q3",8,"August",31,"W31 2022",202231,-40,True,1,"Tuesday","T​","Weekday","FY2023","FQ1 2023"
20220803,2022-08-03 00:00:00.000,2022,-1,True,3,"Q3",8,"August",31,"W31 2022",202231,-40,True,2,"Wednesday","W​​","Weekday","FY2023","FQ1 2023"
20220804,2022-08-04 00:00:00.000,2022,-1,True,3,"Q3",8,"August",31,"W31 2022",202231,-40,True,3,"Thursday","T​​​","Weekday","FY2023","FQ1 2023"
20220805,2022-08-05 00:00:00.000,2022,-1,True,3,"Q3",8,"August",31,"W31 2022",202231,-40,True,4,"Friday","F​​​​","Weekday","FY2023","FQ1 2023"
20220808,2022-08-08 00:00:00.000,2022,-1,True,3,"Q3",8,"August",32,"W32 2022",202232,-39,True,0,"Monday","M","Weekday","FY2023","FQ1 2023"
20220809,2022-08-09 00:00:00.000,2022,-1,True,3,"Q3",8,"August",32,"W32 2022",202232,-39,True,1,"Tuesday","T​","Weekday","FY2023","FQ1 2023"
20220810,2022-08-10 00:00:00.000,2022,-1,True,3,"Q3",8,"August",32,"W32 2022",202232,-39,True,2,"Wednesday","W​​","Weekday","FY2023","FQ1 2023"
20220811,2022-08-11 00:00:00.000,2022,-1,True,3,"Q3",8,"August",32,"W32 2022",202232,-39,True,3,"Thursday","T​​​","Weekday","FY2023","FQ1 2023"
20220812,2022-08-12 00:00:00.000,2022,-1,True,3,"Q3",8,"August",32,"W32 2022",202232,-39,True,4,"Friday","F​​​​","Weekday","FY2023","FQ1 2023"
20220815,2022-08-15 00:00:00.000,2022,-1,True,3,"Q3",8,"August",33,"W33 2022",202233,-38,True,0,"Monday","M","Weekday","FY2023","FQ1 2023"
20220816,2022-08-16 00:00:00.000,2022,-1,True,3,"Q3",8,"August",33,"W33 2022",202233,-38,True,1,"Tuesday","T​","Weekday","FY2023","FQ1 2023"
20220817,2022-08-17 00:00:00.000,2022,-1,True,3,"Q3",8,"August",33,"W33 2022",202233,-38,True,2,"Wednesday","W​​","Weekday","FY2023","FQ1 2023"
20220818,2022-08-18 00:00:00.000,2022,-1,True,3,"Q3",8,"August",33,"W33 2022",202233,-38,True,3,"Thursday","T​​​","Weekday","FY2023","FQ1 2023"
20220819,2022-08-19 00:00:00.000,2022,-1,True,3,"Q3",8,"August",33,"W33 2022",202233,-38,True,4,"Friday","F​​​​","Weekday","FY2023","FQ1 2023"
20220822,2022-08-22 00:00:00.000,2022,-1,True,3,"Q3",8,"August",34,"W34 2022",202234,-37,True,0,"Monday","M","Weekday","FY2023","FQ1 2023"
20220823,2022-08-23 00:00:00.000,2022,-1,True,3,"Q3",8,"August",34,"W34 2022",202234,-37,True,1,"Tuesday","T​","Weekday","FY2023","FQ1 2023"
20220824,2022-08-24 00:00:00.000,2022,-1,True,3,"Q3",8,"August",34,"W34 2022",202234,-37,True,2,"Wednesday","W​​","Weekday","FY2023","FQ1 2023"
20220825,2022-08-25 00:00:00.000,2022,-1,True,3,"Q3",8,"August",34,"W34 2022",202234,-37,True,3,"Thursday","T​​​","Weekday","FY2023","FQ1 2023"
20220826,2022-08-26 00:00:00.000,2022,-1,True,3,"Q3",8,"August",34,"W34 2022",202234,-37,True,4,"Friday","F​​​​","Weekday","FY2023","FQ1 2023"
20220829,2022-08-29 00:00:00.000,2022,-1,True,3,"Q3",8,"August",35,"W35 2022",202235,-36,True,0,"Monday","M","Weekday","FY2023","FQ1 2023"
20220830,2022-08-30 00:00:00.000,2022,-1,True,3,"Q3",8,"August",35,"W35 2022",202235,-36,True,1,"Tuesday","T​","Weekday","FY2023","FQ1 2023"
20220831,2022-08-31 00:00:00.000,2022,-1,True,3,"Q3",8,"August",35,"W35 2022",202235,-36,True,2,"Wednesday","W​​","Weekday","FY2023","FQ1 2023"
20220901,2022-09-01 00:00:00.000,2022,-1,True,3,"Q3",9,"September",35,"W35 2022",202235,-36,True,3,"Thursday","T​​​","Weekday","FY2023","FQ1 2023"
20220902,2022-09-02 00:00:00.000,2022,-1,True,3,"Q3",9,"September",35,"W35 2022",202235,-36,True,4,"Friday","F​​​​","Weekday","FY2023","FQ1 2023"
20220905,2022-09-05 00:00:00.000,2022,-1,True,3,"Q3",9,"September",36,"W36 2022",202236,-35,True,0,"Monday","M","Weekday","FY2023","FQ1 2023"
20220906,2022-09-06 00:00:00.000,2022,-1,True,3,"Q3",9,"September",36,"W36 2022",202236,-35,True,1,"Tuesday","T​","Weekday","FY2023","FQ1 2023"
20220907,2022-09-07 00:00:00.000,2022,-1,True,3,"Q3",9,"September",36,"W36 2022",202236,-35,True,2,"Wednesday","W​​","Weekday","FY2023","FQ1 2023"
20220908,2022-09-08 00:00:00.000,2022,-1,True,3,"Q3",9,"September",36,"W36 2022",202236,-35,True,3,"Thursday","T​​​","Weekday","FY2023","FQ1 2023"
20220909,2022-09-09 00:00:00.000,2022,-1,True,3,"Q3",9,"September",36,"W36 2022",202236,-35,True,4,"Friday","F​​​​","Weekday","FY2023","FQ1 2023"
20220912,2022-09-12 00:00:00.000,2022,-1,True,3,"Q3",9,"September",37,"W37 2022",202237,-34,True,0,"Monday","M","Weekday","FY2023","FQ1 2023"
20220913,2022-09-13 00:00:00.000,2022,-1,True,3,"Q3",9,"September",37,"W37 2022",202237,-34,True,1,"Tuesday","T​","Weekday","FY2023","FQ1 2023"
20220914,2022-09-14 00:00:00.000,2022,-1,True,3,"Q3",9,"September",37,"W37 2022",202237,-34,True,2,"Wednesday","W​​","Weekday","FY2023","FQ1 2023"
20220915,2022-09-15 00:00:00.000,2022,-1,True,3,"Q3",9,"September",37,"W37 2022",202237,-34,True,3,"Thursday","T​​​","Weekday","FY2023","FQ1 2023"
20220916,2022-09-16 00:00:00.000,2022,-1,True,3,"Q3",9,"September",37,"W37 2022",202237,-34,True,4,"Friday","F​​​​","Weekday","FY2023","FQ1 2023"
20220919,2022-09-19 00:00:00.000,2022,-1,True,3,"Q3",9,"September",38,"W38 2022",202238,-33,True,0,"Monday","M","Weekday","FY2023","FQ1 2023"
20220920,2022-09-20 00:00:00.000,2022,-1,True,3,"Q3",9,"September",38,"W38 2022",202238,-33,True,1,"Tuesday","T​","Weekday","FY2023","FQ1 2023"
20220921,2022-09-21 00:00:00.000,2022,-1,True,3,"Q3",9,"September",38,"W38 2022",202238,-33,True,2,"Wednesday","W​​","Weekday","FY2023","FQ1 2023"
20220922,2022-09-22 00:00:00.000,2022,-1,True,3,"Q3",9,"September",38,"W38 2022",202238,-33,True,3,"Thursday","T​​​","Weekday","FY2023","FQ1 2023"
20220923,2022-09-23 00:00:00.000,2022,-1,True,3,"Q3",9,"September",38,"W38 2022",202238,-33,True,4,"Friday","F​​​​","Weekday","FY2023","FQ1 2023"
20220926,2022-09-26 00:00:00.000,2022,-1,True,3,"Q3",9,"September",39,"W39 2022",202239,-32,True,0,"Monday","M","Weekday","FY2023","FQ1 2023"
20220927,2022-09-27 00:00:00.000,2022,-1,True,3,"Q3",9,"September",39,"W39 2022",202239,-32,True,1,"Tuesday","T​","Weekday","FY2023","FQ1 2023"
20220928,2022-09-28 00:00:00.000,2022,-1,True,3,"Q3",9,"September",39,"W39 2022",202239,-32,True,2,"Wednesday","W​​","Weekday","FY2023","FQ1 2023"
20220929,2022-09-29 00:00:00.000,2022,-1,True,3,"Q3",9,"September",39,"W39 2022",202239,-32,True,3,"Thursday","T​​​","Weekday","FY2023","FQ1 2023"
20220930,2022-09-30 00:00:00.000,2022,-1,True,3,"Q3",9,"September",39,"W39 2022",202239,-32,True,4,"Friday","F​​​​","Weekday","FY2023","FQ1 2023"
20230102,2023-01-02 00:00:00.000,2023,0,False,1,"Q1",1,"January",1,"W01 2023",202301,-18,True,0,"Monday","M","Weekday","FY2023","FQ3 2023"
20230103,2023-01-03 00:00:00.000,2023,0,False,1,"Q1",1,"January",1,"W01 2023",202301,-18,True,1,"Tuesday","T​","Weekday","FY2023","FQ3 2023"
20230104,2023-01-04 00:00:00.000,2023,0,False,1,"Q1",1,"January",1,"W01 2023",202301,-18,True,2,"Wednesday","W​​","Weekday","FY2023","FQ3 2023"
20230105,2023-01-05 00:00:00.000,2023,0,False,1,"Q1",1,"January",1,"W01 2023",202301,-18,True,3,"Thursday","T​​​","Weekday","FY2023","FQ3 2023"
20230106,2023-01-06 00:00:00.000,2023,0,False,1,"Q1",1,"January",1,"W01 2023",202301,-18,True,4,"Friday","F​​​​","Weekday","FY2023","FQ3 2023"
20230109,2023-01-09 00:00:00.000,2023,0,False,1,"Q1",1,"January",2,"W02 2023",202302,-17,True,0,"Monday","M","Weekday","FY2023","FQ3 2023"
20230110,2023-01-10 00:00:00.000,2023,0,False,1,"Q1",1,"January",2,"W02 2023",202302,-17,True,1,"Tuesday","T​","Weekday","FY2023","FQ3 2023"
20230111,2023-01-11 00:00:00.000,2023,0,False,1,"Q1",1,"January",2,"W02 2023",202302,-17,True,2,"Wednesday","W​​","Weekday","FY2023","FQ3 2023"
20230112,2023-01-12 00:00:00.000,2023,0,False,1,"Q1",1,"January",2,"W02 2023",202302,-17,True,3,"Thursday","T​​​","Weekday","FY2023","FQ3 2023"
20230113,2023-01-13 00:00:00.000,2023,0,False,1,"Q1",1,"January",2,"W02 2023",202302,-17,True,4,"Friday","F​​​​","Weekday","FY2023","FQ3 2023"
20230116,2023-01-16 00:00:00.000,2023,0,False,1,"Q1",1,"January",3,"W03 2023",202303,-16,True,0,"Monday","M","Weekday","FY2023","FQ3 2023"
20230117,2023-01-17 00:00:00.000,2023,0,False,1,"Q1",1,"January",3,"W03 2023",202303,-16,True,1,"Tuesday","T​","Weekday","FY2023","FQ3 2023"
20230118,2023-01-18 00:00:00.000,2023,0,False,1,"Q1",1,"January",3,"W03 2023",202303,-16,True,2,"Wednesday","W​​","Weekday","FY2023","FQ3 2023"
20230119,2023-01-19 00:00:00.000,2023,0,False,1,"Q1",1,"January",3,"W03 2023",202303,-16,True,3,"Thursday","T​​​","Weekday","FY2023","FQ3 2023"
20230120,2023-01-20 00:00:00.000,2023,0,False,1,"Q1",1,"January",3,"W03 2023",202303,-16,True,4,"Friday","F​​​​","Weekday","FY2023","FQ3 2023"
20230123,2023-01-23 00:00:00.000,2023,0,False,1,"Q1",1,"January",4,"W04 2023",202304,-15,True,0,"Monday","M","Weekday","FY2023","FQ3 2023"
20230124,2023-01-24 00:00:00.000,2023,0,False,1,"Q1",1,"January",4,"W04 2023",202304,-15,True,1,"Tuesday","T​","Weekday","FY2023","FQ3 2023"
20230125,2023-01-25 00:00:00.000,2023,0,False,1,"Q1",1,"January",4,"W04 2023",202304,-15,True,2,"Wednesday","W​​","Weekday","FY2023","FQ3 2023"
20230126,2023-01-26 00:00:00.000,2023,0,False,1,"Q1",1,"January",4,"W04 2023",202304,-15,True,3,"Thursday","T​​​","Weekday","FY2023","FQ3 2023"
20230127,2023-01-27 00:00:00.000,2023,0,False,1,"Q1",1,"January",4,"W04 2023",202304,-15,True,4,"Friday","F​​​​","Weekday","FY2023","FQ3 2023"
20230130,2023-01-30 00:00:00.000,2023,0,False,1,"Q1",1,"January",5,"W05 2023",202305,-14,True,0,"Monday","M","Weekday","FY2023","FQ3 2023"
20230131,2023-01-31 00:00:00.000,2023,0,False,1,"Q1",1,"January",5,"W05 2023",202305,-14,True,1,"Tuesday","T​","Weekday","FY2023","FQ3 2023"
20230201,2023-02-01 00:00:00.000,2023,0,False,1,"Q1",2,"February",5,"W05 2023",202305,-14,True,2,"Wednesday","W​​","Weekday","FY2023","FQ3 2023"
20230202,2023-02-02 00:00:00.000,2023,0,False,1,"Q1",2,"February",5,"W05 2023",202305,-14,True,3,"Thursday","T​​​","Weekday","FY2023","FQ3 2023"
20230203,2023-02-03 00:00:00.000,2023,0,False,1,"Q1",2,"February",5,"W05 2023",202305,-14,True,4,"Friday","F​​​​","Weekday","FY2023","FQ3 2023"
20230206,2023-02-06 00:00:00.000,2023,0,False,1,"Q1",2,"February",6,"W06 2023",202306,-13,True,0,"Monday","M","Weekday","FY2023","FQ3 2023"
20230207,2023-02-07 00:00:00.000,2023,0,False,1,"Q1",2,"February",6,"W06 2023",202306,-13,True,1,"Tuesday","T​","Weekday","FY2023","FQ3 2023"
20230208,2023-02-08 00:00:00.000,2023,0,False,1,"Q1",2,"February",6,"W06 2023",202306,-13,True,2,"Wednesday","W​​","Weekday","FY2023","FQ3 2023"
20230209,2023-02-09 00:00:00.000,2023,0,False,1,"Q1",2,"February",6,"W06 2023",202306,-13,True,3,"Thursday","T​​​","Weekday","FY2023","FQ3 2023"
20230210,2023-02-10 00:00:00.000,2023,0,False,1,"Q1",2,"February",6,"W06 2023",202306,-13,True,4,"Friday","F​​​​","Weekday","FY2023","FQ3 2023"
20230213,2023-02-13 00:00:00.000,2023,0,False,1,"Q1",2,"February",7,"W07 2023",202307,-12,True,0,"Monday","M","Weekday","FY2023","FQ3 2023"
20230214,2023-02-14 00:00:00.000,2023,0,False,1,"Q1",2,"February",7,"W07 2023",202307,-12,True,1,"Tuesday","T​","Weekday","FY2023","FQ3 2023"
20230215,2023-02-15 00:00:00.000,2023,0,False,1,"Q1",2,"February",7,"W07 2023",202307,-12,True,2,"Wednesday","W​​","Weekday","FY2023","FQ3 2023"
20230216,2023-02-16 00:00:00.000,2023,0,False,1,"Q1",2,"February",7,"W07 2023",202307,-12,True,3,"Thursday","T​​​","Weekday","FY2023","FQ3 2023"
20230217,2023-02-17 00:00:00.000,2023,0,False,1,"Q1",2,"February",7,"W07 2023",202307,-12,True,4,"Friday","F​​​​","Weekday","FY2023","FQ3 2023"
20230220,2023-02-20 00:00:00.000,2023,0,False,1,"Q1",2,"February",8,"W08 2023",202308,-11,True,0,"Monday","M","Weekday","FY2023","FQ3 2023"
20230221,2023-02-21 00:00:00.000,2023,0,False,1,"Q1",2,"February",8,"W08 2023",202308,-11,True,1,"Tuesday","T​","Weekday","FY2023","FQ3 2023"
20230222,2023-02-22 00:00:00.000,2023,0,False,1,"Q1",2,"February",8,"W08 2023",202308,-11,True,2,"Wednesday","W​​","Weekday","FY2023","FQ3 2023"
20230223,2023-02-23 00:00:00.000,2023,0,False,1,"Q1",2,"February",8,"W08 2023",202308,-11,True,3,"Thursday","T​​​","Weekday","FY2023","FQ3 2023"
20230224,2023-02-24 00:00:00.000,2023,0,False,1,"Q1",2,"February",8,"W08 2023",202308,-11,True,4,"Friday","F​​​​","Weekday","FY2023","FQ3 2023"
20230227,2023-02-27 00:00:00.000,2023,0,False,1,"Q1",2,"February",9,"W09 2023",202309,-10,True,0,"Monday","M","Weekday","FY2023","FQ3 2023"
20230228,2023-02-28 00:00:00.000,2023,0,False,1,"Q1",2,"February",9,"W09 2023",202309,-10,True,1,"Tuesday","T​","Weekday","FY2023","FQ3 2023"
20230301,2023-03-01 00:00:00.000,2023,0,False,1,"Q1",3,"March",9,"W09 2023",202309,-10,True,2,"Wednesday","W​​","Weekday","FY2023","FQ3 2023"
20230302,2023-03-02 00:00:00.000,2023,0,False,1,"Q1",3,"March",9,"W09 2023",202309,-10,True,3,"Thursday","T​​​","Weekday","FY2023","FQ3 2023"
20230303,2023-03-03 00:00:00.000,2023,0,False,1,"Q1",3,"March",9,"W09 2023",202309,-10,True,4,"Friday","F​​​​","Weekday","FY2023","FQ3 2023"
20230306,2023-03-06 00:00:00.000,2023,0,False,1,"Q1",3,"March",10,"W10 2023",202310,-9,True,0,"Monday","M","Weekday","FY2023","FQ3 2023"
20230307,2023-03-07 00:00:00.000,2023,0,False,1,"Q1",3,"March",10,"W10 2023",202310,-9,True,1,"Tuesday","T​","Weekday","FY2023","FQ3 2023"
20230308,2023-03-08 00:00:00.000,2023,0,False,1,"Q1",3,"March",10,"W10 2023",202310,-9,True,2,"Wednesday","W​​","Weekday","FY2023","FQ3 2023"
20230309,2023-03-09 00:00:00.000,2023,0,False,1,"Q1",3,"March",10,"W10 2023",202310,-9,True,3,"Thursday","T​​​","Weekday","FY2023","FQ3 2023"
20230310,2023-03-10 00:00:00.000,2023,0,False,1,"Q1",3,"March",10,"W10 2023",202310,-9,True,4,"Friday","F​​​​","Weekday","FY2023","FQ3 2023"
20230313,2023-03-13 00:00:00.000,2023,0,False,1,"Q1",3,"March",11,"W11 2023",202311,-8,True,0,"Monday","M","Weekday","FY2023","FQ3 2023"
20230314,2023-03-14 00:00:00.000,2023,0,False,1,"Q1",3,"March",11,"W11 2023",202311,-8,True,1,"Tuesday","T​","Weekday","FY2023","FQ3 2023"
20230315,2023-03-15 00:00:00.000,2023,0,False,1,"Q1",3,"March",11,"W11 2023",202311,-8,True,2,"Wednesday","W​​","Weekday","FY2023","FQ3 2023"
20230316,2023-03-16 00:00:00.000,2023,0,False,1,"Q1",3,"March",11,"W11 2023",202311,-8,True,3,"Thursday","T​​​","Weekday","FY2023","FQ3 2023"
20230317,2023-03-17 00:00:00.000,2023,0,False,1,"Q1",3,"March",11,"W11 2023",202311,-8,True,4,"Friday","F​​​​","Weekday","FY2023","FQ3 2023"
20230320,2023-03-20 00:00:00.000,2023,0,False,1,"Q1",3,"March",12,"W12 2023",202312,-7,True,0,"Monday","M","Weekday","FY2023","FQ3 2023"
20230321,2023-03-21 00:00:00.000,2023,0,False,1,"Q1",3,"March",12,"W12 2023",202312,-7,True,1,"Tuesday","T​","Weekday","FY2023","FQ3 2023"
20230322,2023-03-22 00:00:00.000,2023,0,False,1,"Q1",3,"March",12,"W12 2023",202312,-7,True,2,"Wednesday","W​​","Weekday","FY2023","FQ3 2023"
20230323,2023-03-23 00:00:00.000,2023,0,False,1,"Q1",3,"March",12,"W12 2023",202312,-7,True,3,"Thursday","T​​​","Weekday","FY2023","FQ3 2023"
20230324,2023-03-24 00:00:00.000,2023,0,False,1,"Q1",3,"March",12,"W12 2023",202312,-7,True,4,"Friday","F​​​​","Weekday","FY2023","FQ3 2023"
20230327,2023-03-27 00:00:00.000,2023,0,False,1,"Q1",3,"March",13,"W13 2023",202313,-6,True,0,"Monday","M","Weekday","FY2023","FQ3 2023"
20230328,2023-03-28 00:00:00.000,2023,0,False,1,"Q1",3,"March",13,"W13 2023",202313,-6,True,1,"Tuesday","T​","Weekday","FY2023","FQ3 2023"
20230329,2023-03-29 00:00:00.000,2023,0,False,1,"Q1",3,"March",13,"W13 2023",202313,-6,True,2,"Wednesday","W​​","Weekday","FY2023","FQ3 2023"
20230330,2023-03-30 00:00:00.000,2023,0,False,1,"Q1",3,"March",13,"W13 2023",202313,-6,True,3,"Thursday","T​​​","Weekday","FY2023","FQ3 2023"
20230331,2023-03-31 00:00:00.000,2023,0,False,1,"Q1",3,"March",13,"W13 2023",202313,-6,True,4,"Friday","F​​​​","Weekday","FY2023","FQ3 2023"
20230403,2023-04-03 00:00:00.000,2023,0,False,2,"Q2",4,"April",14,"W14 2023",202314,-5,True,0,"Monday","M","Weekday","FY2023","FQ4 2023"
20230404,2023-04-04 00:00:00.000,2023,0,False,2,"Q2",4,"April",14,"W14 2023",202314,-5,True,1,"Tuesday","T​","Weekday","FY2023","FQ4 2023"
20230405,2023-04-05 00:00:00.000,2023,0,False,2,"Q2",4,"April",14,"W14 2023",202314,-5,True,2,"Wednesday","W​​","Weekday","FY2023","FQ4 2023"
20230406,2023-04-06 00:00:00.000,2023,0,False,2,"Q2",4,"April",14,"W14 2023",202314,-5,True,3,"Thursday","T​​​","Weekday","FY2023","FQ4 2023"
20230407,2023-04-07 00:00:00.000,2023,0,False,2,"Q2",4,"April",14,"W14 2023",202314,-5,True,4,"Friday","F​​​​","Weekday","FY2023","FQ4 2023"
20230410,2023-04-10 00:00:00.000,2023,0,False,2,"Q2",4,"April",15,"W15 2023",202315,-4,True,0,"Monday","M","Weekday","FY2023","FQ4 2023"
20230411,2023-04-11 00:00:00.000,2023,0,False,2,"Q2",4,"April",15,"W15 2023",202315,-4,True,1,"Tuesday","T​","Weekday","FY2023","FQ4 2023"
20230412,2023-04-12 00:00:00.000,2023,0,False,2,"Q2",4,"April",15,"W15 2023",202315,-4,True,2,"Wednesday","W​​","Weekday","FY2023","FQ4 2023"
20230413,2023-04-13 00:00:00.000,2023,0,False,2,"Q2",4,"April",15,"W15 2023",202315,-4,True,3,"Thursday","T​​​","Weekday","FY2023","FQ4 2023"
20230414,2023-04-14 00:00:00.000,2023,0,False,2,"Q2",4,"April",15,"W15 2023",202315,-4,True,4,"Friday","F​​​​","Weekday","FY2023","FQ4 2023"
20230417,2023-04-17 00:00:00.000,2023,0,False,2,"Q2",4,"April",16,"W16 2023",202316,-3,True,0,"Monday","M","Weekday","FY2023","FQ4 2023"
20230418,2023-04-18 00:00:00.000,2023,0,False,2,"Q2",4,"April",16,"W16 2023",202316,-3,True,1,"Tuesday","T​","Weekday","FY2023","FQ4 2023"
20230419,2023-04-19 00:00:00.000,2023,0,False,2,"Q2",4,"April",16,"W16 2023",202316,-3,True,2,"Wednesday","W​​","Weekday","FY2023","FQ4 2023"
20230420,2023-04-20 00:00:00.000,2023,0,False,2,"Q2",4,"April",16,"W16 2023",202316,-3,True,3,"Thursday","T​​​","Weekday","FY2023","FQ4 2023"
20230421,2023-04-21 00:00:00.000,2023,0,False,2,"Q2",4,"April",16,"W16 2023",202316,-3,True,4,"Friday","F​​​​","Weekday","FY2023","FQ4 2023"
20230424,2023-04-24 00:00:00.000,2023,0,False,2,"Q2",4,"April",17,"W17 2023",202317,-2,True,0,"Monday","M","Weekday","FY2023","FQ4 2023"
20230425,2023-04-25 00:00:00.000,2023,0,False,2,"Q2",4,"April",17,"W17 2023",202317,-2,True,1,"Tuesday","T​","Weekday","FY2023","FQ4 2023"
20230426,2023-04-26 00:00:00.000,2023,0,False,2,"Q2",4,"April",17,"W17 2023",202317,-2,True,2,"Wednesday","W​​","Weekday","FY2023","FQ4 2023"
20230427,2023-04-27 00:00:00.000,2023,0,False,2,"Q2",4,"April",17,"W17 2023",202317,-2,True,3,"Thursday","T​​​","Weekday","FY2023","FQ4 2023"
20230428,2023-04-28 00:00:00.000,2023,0,False,2,"Q2",4,"April",17,"W17 2023",202317,-2,True,4,"Friday","F​​​​","Weekday","FY2023","FQ4 2023"
20230501,2023-05-01 00:00:00.000,2023,0,False,2,"Q2",5,"May",18,"W18 2023",202318,-1,True,0,"Monday","M","Weekday","FY2023","FQ4 2023"
20230502,2023-05-02 00:00:00.000,2023,0,False,2,"Q2",5,"May",18,"W18 2023",202318,-1,True,1,"Tuesday","T​","Weekday","FY2023","FQ4 2023"
20230503,2023-05-03 00:00:00.000,2023,0,False,2,"Q2",5,"May",18,"W18 2023",202318,-1,True,2,"Wednesday","W​​","Weekday","FY2023","FQ4 2023"
20230504,2023-05-04 00:00:00.000,2023,0,False,2,"Q2",5,"May",18,"W18 2023",202318,-1,True,3,"Thursday","T​​​","Weekday","FY2023","FQ4 2023"
20230505,2023-05-05 00:00:00.000,2023,0,False,2,"Q2",5,"May",18,"W18 2023",202318,-1,True,4,"Friday","F​​​​","Weekday","FY2023","FQ4 2023"
20230508,2023-05-08 00:00:00.000,2023,0,False,2,"Q2",5,"May",19,"W19 2023",202319,0,False,0,"Monday","M","Weekday","FY2023","FQ4 2023"
