ProductKey,ProductAlternateKey,ProductSubcategoryKey,Weight Unit Measure Code,Size Unit Measure Code,English Product Name,Standard Cost,Finished Goods Flag,Color,Safety Stock Level,Reorder Point,List Price,Size,Size Range,Weight,Days To Manufacture,Product Line,Dealer Price,Class,Style,Model Name,English Description,Start Date,End Date,Status,ProductCategoryKey,Category,Subcategory
530,"TT-T092",37,"","","Touring Tire Tube","1.8663",True,"NA",500,375,"4.99","","NA",,0,"T","2.994","","","Touring Tire Tube","General purpose tube.",2007-07-01 00:00:00.000,"","Current",4,"Accessories","Tires and Tubes"
535,"TI-M267",37,"","","LL Mountain Tire","9.3463",True,"NA",500,375,"24.99","","NA",,0,"M","14.994","L","","LL Mountain Tire","Comparible traction, less expensive wire bead casing.",2007-07-01 00:00:00.000,"","Current",4,"Accessories","Tires and Tubes"
536,"TI-M602",37,"","","ML Mountain Tire","11.2163",True,"NA",500,375,"29.99","","NA",,0,"M","17.994","M","","ML Mountain Tire","Great traction, high-density rubber.",2007-07-01 00:00:00.000,"","Current",4,"Accessories","Tires and Tubes"
537,"TI-M823",37,"","","HL Mountain Tire","13.09",True,"NA",500,375,"35","","NA",,0,"M","21","H","","HL Mountain Tire","Incredible traction, lightweight carbon reinforced.",2007-07-01 00:00:00.000,"","Current",4,"Accessories","Tires and Tubes"
538,"TI-R092",37,"","","LL Road Tire","8.0373",True,"NA",500,375,"21.49","","NA",,0,"R","12.894","L","","LL Road Tire","Same great treads as more expensive tire with a less expensive wire bead casing.",2007-07-01 00:00:00.000,"","Current",4,"Accessories","Tires and Tubes"
539,"TI-R628",37,"","","ML Road Tire","9.3463",True,"NA",500,375,"24.99","","NA",,0,"R","14.994","M","","ML Road Tire","Higher density rubber.",2007-07-01 00:00:00.000,"","Current",4,"Accessories","Tires and Tubes"
540,"TI-R982",37,"","","HL Road Tire","12.1924",True,"NA",500,375,"32.6","","NA",,0,"R","19.56","H","","HL Road Tire","Lightweight carbon reinforced  for an unrivaled ride at an un-compromised weight.",2007-07-01 00:00:00.000,"","Current",4,"Accessories","Tires and Tubes"
541,"TI-T723",37,"","","Touring Tire","10.8423",True,"NA",500,375,"28.99","","NA",,0,"T","17.394","","","Touring Tire","High-density rubber.",2007-07-01 00:00:00.000,"","Current",4,"Accessories","Tires and Tubes"
548,"PD-T852",13,"","","Touring Pedal","35.9596",True,"Silver/Black",500,375,"80.99","","NA",,1,"T","48.594","","","Touring Pedal","A stable pedal for all-day riding.",2007-07-01 00:00:00.000,"","Current",2,"Components","Pedals"
553,"HB-T721",4,"","","LL Touring Handlebars","20.464",True,"NA",500,375,"46.09","","NA",,1,"T","27.654","L","","LL Touring Handlebars","Unique shape reduces fatigue for entry level riders.",2007-07-01 00:00:00.000,"","Current",2,"Components","Handlebars"
554,"HB-T928",4,"","","HL Touring Handlebars","40.6571",True,"NA",500,375,"91.57","","NA",,1,"T","54.942","H","","HL Touring Handlebars","A light yet stiff aluminum bar for long distance riding.",2007-07-01 00:00:00.000,"","Current",2,"Components","Handlebars"
559,"CH-0234",7,"","","Chain","8.9866",True,"Silver",500,375,"20.24","","NA",,1,"","12.144","","","Chain","Superior shifting performance.",2007-07-01 00:00:00.000,"","Current",2,"Components","Chains"
218,"SO-B909-M",23,"","","Mountain Bike Socks, M","3.3963",True,"White",4,3,"9.5","M","M",,0,"M","5.7","","U","Mountain Bike Socks","Combination of natural and synthetic fibers stays dry and provides just the right cushioning.",2005-07-01 00:00:00.000,"6/30/2002","",3,"Clothing","Socks"
219,"SO-B909-L",23,"","","Mountain Bike Socks, L","3.3963",True,"White",4,3,"9.5","L","L",,0,"M","5.7","","U","Mountain Bike Socks","Combination of natural and synthetic fibers stays dry and provides just the right cushioning.",2005-07-01 00:00:00.000,"6/30/2002","",3,"Clothing","Socks"
226,"LJ-0192-S",21,"","","Long-Sleeve Logo Jersey, S","31.7244",True,"Multi",4,3,"48.0673","S","S",,0,"S","28.8404","","U","Long-Sleeve Logo Jersey","Unisex long-sleeve AWC logo microfiber cycling jersey",2005-07-01 00:00:00.000,"6/30/2002","",3,"Clothing","Jerseys"
227,"LJ-0192-S",21,"","","Long-Sleeve Logo Jersey, S","29.0807",True,"Multi",4,3,"48.0673","S","S",,0,"S","28.8404","","U","Long-Sleeve Logo Jersey","Unisex long-sleeve AWC logo microfiber cycling jersey",2006-07-01 00:00:00.000,"6/30/2003","",3,"Clothing","Jerseys"
228,"LJ-0192-S",21,"","","Long-Sleeve Logo Jersey, S","38.4923",True,"Multi",4,3,"49.99","S","S",,0,"S","29.994","","U","Long-Sleeve Logo Jersey","Unisex long-sleeve AWC logo microfiber cycling jersey",2007-07-01 00:00:00.000,"","Current",3,"Clothing","Jerseys"
229,"LJ-0192-M",21,"","","Long-Sleeve Logo Jersey, M","31.7244",True,"Multi",4,3,"48.0673","M","M",,0,"S","28.8404","","U","Long-Sleeve Logo Jersey","Unisex long-sleeve AWC logo microfiber cycling jersey",2005-07-01 00:00:00.000,"6/30/2002","",3,"Clothing","Jerseys"
230,"LJ-0192-M",21,"","","Long-Sleeve Logo Jersey, M","29.0807",True,"Multi",4,3,"48.0673","M","M",,0,"S","28.8404","","U","Long-Sleeve Logo Jersey","Unisex long-sleeve AWC logo microfiber cycling jersey",2006-07-01 00:00:00.000,"6/30/2003","",3,"Clothing","Jerseys"
231,"LJ-0192-M",21,"","","Long-Sleeve Logo Jersey, M","38.4923",True,"Multi",4,3,"49.99","M","M",,0,"S","29.994","","U","Long-Sleeve Logo Jersey","Unisex long-sleeve AWC logo microfiber cycling jersey",2007-07-01 00:00:00.000,"","Current",3,"Clothing","Jerseys"
232,"LJ-0192-L",21,"","","Long-Sleeve Logo Jersey, L","31.7244",True,"Multi",4,3,"48.0673","L","L",,0,"S","28.8404","","U","Long-Sleeve Logo Jersey","Unisex long-sleeve AWC logo microfiber cycling jersey",2005-07-01 00:00:00.000,"6/30/2002","",3,"Clothing","Jerseys"
233,"LJ-0192-L",21,"","","Long-Sleeve Logo Jersey, L","29.0807",True,"Multi",4,3,"48.0673","L","L",,0,"S","28.8404","","U","Long-Sleeve Logo Jersey","Unisex long-sleeve AWC logo microfiber cycling jersey",2006-07-01 00:00:00.000,"6/30/2003","",3,"Clothing","Jerseys"
234,"LJ-0192-L",21,"","","Long-Sleeve Logo Jersey, L","38.4923",True,"Multi",4,3,"49.99","L","L",,0,"S","29.994","","U","Long-Sleeve Logo Jersey","Unisex long-sleeve AWC logo microfiber cycling jersey",2007-07-01 00:00:00.000,"","Current",3,"Clothing","Jerseys"
235,"LJ-0192-X",21,"","","Long-Sleeve Logo Jersey, XL","31.7244",True,"Multi",4,3,"48.0673","XL","XL",,0,"S","28.8404","","U","Long-Sleeve Logo Jersey","Unisex long-sleeve AWC logo microfiber cycling jersey",2005-07-01 00:00:00.000,"6/30/2002","",3,"Clothing","Jerseys"
236,"LJ-0192-X",21,"","","Long-Sleeve Logo Jersey, XL","29.0807",True,"Multi",4,3,"48.0673","XL","XL",,0,"S","28.8404","","U","Long-Sleeve Logo Jersey","Unisex long-sleeve AWC logo microfiber cycling jersey",2006-07-01 00:00:00.000,"6/30/2003","",3,"Clothing","Jerseys"
237,"LJ-0192-X",21,"","","Long-Sleeve Logo Jersey, XL","38.4923",True,"Multi",4,3,"49.99","XL","XL",,0,"S","29.994","","U","Long-Sleeve Logo Jersey","Unisex long-sleeve AWC logo microfiber cycling jersey",2007-07-01 00:00:00.000,"","Current",3,"Clothing","Jerseys"
445,"SH-M897-S",22,"","","Men's Sports Shorts, S","24.7459",True,"Black",4,3,"59.99","S","S",,0,"S","35.994","","M","Men's Sports Shorts","Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.",2006-07-01 00:00:00.000,"6/30/2003","",3,"Clothing","Shorts"
453,"SH-M897-M",22,"","","Men's Sports Shorts, M","24.7459",True,"Black",4,3,"59.99","M","M",,0,"S","35.994","","M","Men's Sports Shorts","Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.",2006-07-01 00:00:00.000,"6/30/2003","",3,"Clothing","Shorts"
454,"SH-M897-L",22,"","","Men's Sports Shorts, L","24.7459",True,"Black",4,3,"59.99","L","L",,0,"S","35.994","","M","Men's Sports Shorts","Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.",2006-07-01 00:00:00.000,"6/30/2003","",3,"Clothing","Shorts"
455,"SH-M897-X",22,"","","Men's Sports Shorts, XL","24.7459",True,"Black",4,3,"59.99","XL","XL",,0,"S","35.994","","M","Men's Sports Shorts","Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.",2006-07-01 00:00:00.000,"6/30/2003","",3,"Clothing","Shorts"
456,"TG-W091-S",24,"","","Women's Tights, S","30.9334",True,"Black",4,3,"74.99","S","S",,0,"S","44.994","","W","Women's Tights","Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.",2006-07-01 00:00:00.000,"6/30/2003","",3,"Clothing","Tights"
457,"TG-W091-M",24,"","","Women's Tights, M","30.9334",True,"Black",4,3,"74.99","M","M",,0,"S","44.994","","W","Women's Tights","Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.",2006-07-01 00:00:00.000,"6/30/2003","",3,"Clothing","Tights"
458,"TG-W091-L",24,"","","Women's Tights, L","30.9334",True,"Black",4,3,"74.99","L","L",,0,"S","44.994","","W","Women's Tights","Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.",2006-07-01 00:00:00.000,"6/30/2003","",3,"Clothing","Tights"
459,"SB-M891-S",18,"","","Men's Bib-Shorts, S","37.1209",True,"Multi",4,3,"89.99","S","S",,0,"S","53.994","","M","Men's Bib-Shorts","Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",2006-07-01 00:00:00.000,"6/30/2003","",3,"Clothing","Bib-Shorts"
460,"SB-M891-M",18,"","","Men's Bib-Shorts, M","37.1209",True,"Multi",4,3,"89.99","M","M",,0,"S","53.994","","M","Men's Bib-Shorts","Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",2006-07-01 00:00:00.000,"6/30/2003","",3,"Clothing","Bib-Shorts"
461,"SB-M891-L",18,"","","Men's Bib-Shorts, L","37.1209",True,"Multi",4,3,"89.99","L","L",,0,"S","53.994","","M","Men's Bib-Shorts","Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",2006-07-01 00:00:00.000,"6/30/2003","",3,"Clothing","Bib-Shorts"
462,"GL-H102-S",20,"","","Half-Finger Gloves, S","9.7136",True,"Black",4,3,"23.5481","S","S",,0,"S","14.1289","","U","Half-Finger Gloves","Full padding, improved finger flex, durable palm, adjustable closure.",2006-07-01 00:00:00.000,"6/30/2003","",3,"Clothing","Gloves"
463,"GL-H102-S",20,"","","Half-Finger Gloves, S","9.1593",True,"Black",4,3,"24.49","S","S",,0,"S","14.694","","U","Half-Finger Gloves","Full padding, improved finger flex, durable palm, adjustable closure.",2007-07-01 00:00:00.000,"","Current",3,"Clothing","Gloves"
464,"GL-H102-M",20,"","","Half-Finger Gloves, M","9.7136",True,"Black",4,3,"23.5481","M","M",,0,"S","14.1289","","U","Half-Finger Gloves","Full padding, improved finger flex, durable palm, adjustable closure.",2006-07-01 00:00:00.000,"6/30/2003","",3,"Clothing","Gloves"
465,"GL-H102-M",20,"","","Half-Finger Gloves, M","9.1593",True,"Black",4,3,"24.49","M","M",,0,"S","14.694","","U","Half-Finger Gloves","Full padding, improved finger flex, durable palm, adjustable closure.",2007-07-01 00:00:00.000,"","Current",3,"Clothing","Gloves"
466,"GL-H102-L",20,"","","Half-Finger Gloves, L","9.7136",True,"Black",4,3,"23.5481","L","L",,0,"S","14.1289","","U","Half-Finger Gloves","Full padding, improved finger flex, durable palm, adjustable closure.",2006-07-01 00:00:00.000,"6/30/2003","",3,"Clothing","Gloves"
467,"GL-H102-L",20,"","","Half-Finger Gloves, L","9.1593",True,"Black",4,3,"24.49","L","L",,0,"S","14.694","","U","Half-Finger Gloves","Full padding, improved finger flex, durable palm, adjustable closure.",2007-07-01 00:00:00.000,"","Current",3,"Clothing","Gloves"
468,"GL-F110-S",20,"","","Full-Finger Gloves, S","15.6709",True,"Black",4,3,"37.99","S","S",,0,"M","22.794","","U","Full-Finger Gloves","Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",2006-07-01 00:00:00.000,"6/30/2003","",3,"Clothing","Gloves"
469,"GL-F110-M",20,"","","Full-Finger Gloves, M","15.6709",True,"Black",4,3,"37.99","M","M",,0,"M","22.794","","U","Full-Finger Gloves","Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",2006-07-01 00:00:00.000,"6/30/2003","",3,"Clothing","Gloves"
470,"GL-F110-L",20,"","","Full-Finger Gloves, L","15.6709",True,"Black",4,3,"37.99","L","L",,0,"M","22.794","","U","Full-Finger Gloves","Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",2006-07-01 00:00:00.000,"6/30/2003","",3,"Clothing","Gloves"
471,"VE-C304-S",25,"","","Classic Vest, S","23.749",True,"Blue",4,3,"63.5","S","S",,0,"S","38.1","","U","Classic Vest","Light-weight, wind-resistant, packs to fit into a pocket.",2007-07-01 00:00:00.000,"","Current",3,"Clothing","Vests"
472,"VE-C304-M",25,"","","Classic Vest, M","23.749",True,"Blue",4,3,"63.5","M","M",,0,"S","38.1","","U","Classic Vest","Light-weight, wind-resistant, packs to fit into a pocket.",2007-07-01 00:00:00.000,"","Current",3,"Clothing","Vests"
473,"VE-C304-L",25,"","","Classic Vest, L","23.749",True,"Blue",4,3,"63.5","L","L",,0,"S","38.1","","U","Classic Vest","Light-weight, wind-resistant, packs to fit into a pocket.",2007-07-01 00:00:00.000,"","Current",3,"Clothing","Vests"
474,"SH-W890-S",22,"","","Women's Mountain Shorts, S","26.1763",True,"Black",4,3,"69.99","S","S",,0,"M","41.994","","W","Women's Mountain Shorts","Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",2007-07-01 00:00:00.000,"","Current",3,"Clothing","Shorts"
475,"SH-W890-M",22,"","","Women's Mountain Shorts, M","26.1763",True,"Black",4,3,"69.99","M","M",,0,"M","41.994","","W","Women's Mountain Shorts","Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",2007-07-01 00:00:00.000,"","Current",3,"Clothing","Shorts"
476,"SH-W890-L",22,"","","Women's Mountain Shorts, L","26.1763",True,"Black",4,3,"69.99","L","L",,0,"M","41.994","","W","Women's Mountain Shorts","Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",2007-07-01 00:00:00.000,"","Current",3,"Clothing","Shorts"
481,"SO-R809-M",23,"","","Racing Socks, M","3.3623",True,"White",4,3,"8.99","M","M",,0,"R","5.394","","U","Racing Socks","Thin, lightweight and durable with cuffs that stay up.",2007-07-01 00:00:00.000,"","Current",3,"Clothing","Socks"
482,"SO-R809-L",23,"","","Racing Socks, L","3.3623",True,"White",4,3,"8.99","L","L",,0,"R","5.394","","U","Racing Socks","Thin, lightweight and durable with cuffs that stay up.",2007-07-01 00:00:00.000,"","Current",3,"Clothing","Socks"
487,"HY-1023-70",32,"","","Hydration Pack - 70 oz.","20.5663",True,"Silver",4,3,"54.99","70","70",,0,"S","32.994","","","Hydration Pack","Versatile 70 oz hydration pack offers extra storage, easy-fill access, and a waist belt.",2007-07-01 00:00:00.000,"","Current",4,"Accessories","Hydration Packs"
488,"SJ-0194-S",21,"","","Short-Sleeve Classic Jersey, S","41.5723",True,"Yellow",4,3,"53.99","S","S",,0,"S","32.394","","U","Short-Sleeve Classic Jersey","Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",2007-07-01 00:00:00.000,"","Current",3,"Clothing","Jerseys"
489,"SJ-0194-M",21,"","","Short-Sleeve Classic Jersey, M","41.5723",True,"Yellow",4,3,"53.99","M","M",,0,"S","32.394","","U","Short-Sleeve Classic Jersey","Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",2007-07-01 00:00:00.000,"","Current",3,"Clothing","Jerseys"
490,"SJ-0194-L",21,"","","Short-Sleeve Classic Jersey, L","41.5723",True,"Yellow",4,3,"53.99","L","L",,0,"S","32.394","","U","Short-Sleeve Classic Jersey","Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",2007-07-01 00:00:00.000,"","Current",3,"Clothing","Jerseys"
491,"SJ-0194-X",21,"","","Short-Sleeve Classic Jersey, XL","41.5723",True,"Yellow",4,3,"53.99","XL","XL",,0,"S","32.394","","U","Short-Sleeve Classic Jersey","Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",2007-07-01 00:00:00.000,"","Current",3,"Clothing","Jerseys"
417,"FR-R72Y-38",14,"LB","CM","ML Road Frame-W - Yellow, 38","300.1188",True,"Yellow",500,375,"540.7545","38","38-40 CM",2,2,"R","324.4527","M","W","ML Road Frame-W","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2006-07-01 00:00:00.000,"6/30/2003","",2,"Components","Road Frames"
418,"FR-R72Y-38",14,"LB","CM","ML Road Frame-W - Yellow, 38","360.9428",True,"Yellow",500,375,"594.83","38","38-40 CM",2,2,"R","356.898","M","W","ML Road Frame-W","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2007-07-01 00:00:00.000,"","Current",2,"Components","Road Frames"
210,"FR-R92B-58",14,"LB","CM","HL Road Frame - Black, 58","",True,"Black",500,375,"","58","54-58 CM",2,1,"R","","H","U","HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",1998-06-01 00:00:00.000,"","Current",2,"Components","Road Frames"
211,"FR-R92R-58",14,"LB","CM","HL Road Frame - Red, 58","",True,"Red",500,375,"","58","54-58 CM",2,1,"R","","H","U","HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",1998-06-01 00:00:00.000,"","Current",2,"Components","Road Frames"
238,"FR-R92R-62",14,"LB","CM","HL Road Frame - Red, 62","747.9682",True,"Red",500,375,"1263.4598","62","60-62 CM",2,1,"R","758.0759","H","U","HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2005-07-01 00:00:00.000,"6/30/2002","",2,"Components","Road Frames"
239,"FR-R92R-62",14,"LB","CM","HL Road Frame - Red, 62","722.2568",True,"Red",500,375,"1301.3636","62","60-62 CM",2,1,"R","780.8182","H","U","HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2006-07-01 00:00:00.000,"6/30/2003","",2,"Components","Road Frames"
240,"FR-R92R-62",14,"LB","CM","HL Road Frame - Red, 62","868.6342",True,"Red",500,375,"1431.5","62","60-62 CM",2,1,"R","858.9","H","U","HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2007-07-01 00:00:00.000,"","Current",2,"Components","Road Frames"
241,"FR-R92R-44",14,"LB","CM","HL Road Frame - Red, 44","747.9682",True,"Red",500,375,"1263.4598","44","42-46 CM",2,1,"R","758.0759","H","U","HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2005-07-01 00:00:00.000,"6/30/2002","",2,"Components","Road Frames"
242,"FR-R92R-44",14,"LB","CM","HL Road Frame - Red, 44","722.2568",True,"Red",500,375,"1301.3636","44","42-46 CM",2,1,"R","780.8182","H","U","HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2006-07-01 00:00:00.000,"6/30/2003","",2,"Components","Road Frames"
243,"FR-R92R-44",14,"LB","CM","HL Road Frame - Red, 44","868.6342",True,"Red",500,375,"1431.5","44","42-46 CM",2,1,"R","858.9","H","U","HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2007-07-01 00:00:00.000,"","Current",2,"Components","Road Frames"
244,"FR-R92R-48",14,"LB","CM","HL Road Frame - Red, 48","747.9682",True,"Red",500,375,"1263.4598","48","48-52 CM",2,1,"R","758.0759","H","U","HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2005-07-01 00:00:00.000,"6/30/2002","",2,"Components","Road Frames"
245,"FR-R92R-48",14,"LB","CM","HL Road Frame - Red, 48","722.2568",True,"Red",500,375,"1301.3636","48","48-52 CM",2,1,"R","780.8182","H","U","HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2006-07-01 00:00:00.000,"6/30/2003","",2,"Components","Road Frames"
246,"FR-R92R-48",14,"LB","CM","HL Road Frame - Red, 48","868.6342",True,"Red",500,375,"1431.5","48","48-52 CM",2,1,"R","858.9","H","U","HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2007-07-01 00:00:00.000,"","Current",2,"Components","Road Frames"
247,"FR-R92R-52",14,"LB","CM","HL Road Frame - Red, 52","747.9682",True,"Red",500,375,"1263.4598","52","48-52 CM",2,1,"R","758.0759","H","U","HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2005-07-01 00:00:00.000,"6/30/2002","",2,"Components","Road Frames"
248,"FR-R92R-52",14,"LB","CM","HL Road Frame - Red, 52","722.2568",True,"Red",500,375,"1301.3636","52","48-52 CM",2,1,"R","780.8182","H","U","HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2006-07-01 00:00:00.000,"6/30/2003","",2,"Components","Road Frames"
249,"FR-R92R-52",14,"LB","CM","HL Road Frame - Red, 52","868.6342",True,"Red",500,375,"1431.5","52","48-52 CM",2,1,"R","858.9","H","U","HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2007-07-01 00:00:00.000,"","Current",2,"Components","Road Frames"
250,"FR-R92R-56",14,"LB","CM","HL Road Frame - Red, 56","747.9682",True,"Red",500,375,"1263.4598","56","54-58 CM",2,1,"R","758.0759","H","U","HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2005-07-01 00:00:00.000,"6/30/2002","",2,"Components","Road Frames"
251,"FR-R92R-56",14,"LB","CM","HL Road Frame - Red, 56","722.2568",True,"Red",500,375,"1301.3636","56","54-58 CM",2,1,"R","780.8182","H","U","HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2006-07-01 00:00:00.000,"6/30/2003","",2,"Components","Road Frames"
252,"FR-R92R-56",14,"LB","CM","HL Road Frame - Red, 56","868.6342",True,"Red",500,375,"1431.5","56","54-58 CM",2,1,"R","858.9","H","U","HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2007-07-01 00:00:00.000,"","Current",2,"Components","Road Frames"
253,"FR-R38B-58",14,"LB","CM","LL Road Frame - Black, 58","176.1997",True,"Black",500,375,"297.6346","58","54-58 CM",2,1,"R","178.5808","L","U","LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2005-07-01 00:00:00.000,"6/30/2002","",2,"Components","Road Frames"
254,"FR-R38B-58",14,"LB","CM","LL Road Frame - Black, 58","170.1428",True,"Black",500,375,"306.5636","58","54-58 CM",2,1,"R","183.9382","L","U","LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2006-07-01 00:00:00.000,"6/30/2003","",2,"Components","Road Frames"
255,"FR-R38B-58",14,"LB","CM","LL Road Frame - Black, 58","204.6251",True,"Black",500,375,"337.22","58","54-58 CM",2,1,"R","202.332","L","U","LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2007-07-01 00:00:00.000,"","Current",2,"Components","Road Frames"
256,"FR-R38B-60",14,"LB","CM","LL Road Frame - Black, 60","176.1997",True,"Black",500,375,"297.6346","60","60-62 CM",2,1,"R","178.5808","L","U","LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2005-07-01 00:00:00.000,"6/30/2002","",2,"Components","Road Frames"
257,"FR-R38B-60",14,"LB","CM","LL Road Frame - Black, 60","170.1428",True,"Black",500,375,"306.5636","60","60-62 CM",2,1,"R","183.9382","L","U","LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2006-07-01 00:00:00.000,"6/30/2003","",2,"Components","Road Frames"
258,"FR-R38B-60",14,"LB","CM","LL Road Frame - Black, 60","204.6251",True,"Black",500,375,"337.22","60","60-62 CM",2,1,"R","202.332","L","U","LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2007-07-01 00:00:00.000,"","Current",2,"Components","Road Frames"
259,"FR-R38B-62",14,"LB","CM","LL Road Frame - Black, 62","176.1997",True,"Black",500,375,"297.6346","62","60-62 CM",2,1,"R","178.5808","L","U","LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2005-07-01 00:00:00.000,"6/30/2002","",2,"Components","Road Frames"
260,"FR-R38B-62",14,"LB","CM","LL Road Frame - Black, 62","170.1428",True,"Black",500,375,"306.5636","62","60-62 CM",2,1,"R","183.9382","L","U","LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2006-07-01 00:00:00.000,"6/30/2003","",2,"Components","Road Frames"
261,"FR-R38B-62",14,"LB","CM","LL Road Frame - Black, 62","204.6251",True,"Black",500,375,"337.22","62","60-62 CM",2,1,"R","202.332","L","U","LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2007-07-01 00:00:00.000,"","Current",2,"Components","Road Frames"
262,"FR-R38R-44",14,"LB","CM","LL Road Frame - Red, 44","181.4857",True,"Red",500,375,"306.5636","44","42-46 CM",2,1,"R","183.9382","L","U","LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2005-07-01 00:00:00.000,"6/30/2002","",2,"Components","Road Frames"
263,"FR-R38R-44",14,"LB","CM","LL Road Frame - Red, 44","187.1571",True,"Red",500,375,"337.22","44","42-46 CM",2,1,"R","202.332","L","U","LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2006-07-01 00:00:00.000,"6/30/2003","",2,"Components","Road Frames"
264,"FR-R38R-48",14,"LB","CM","LL Road Frame - Red, 48","181.4857",True,"Red",500,375,"306.5636","48","48-52 CM",2,1,"R","183.9382","L","U","LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2005-07-01 00:00:00.000,"6/30/2002","",2,"Components","Road Frames"
